ข้อแนะนำการส่งตรวจตามสภาวะโรค/ประเภทผ่าตัด (เด็ก) [หน้า 10-12] (อ้างอิง	กรมวิทยาศาสตร์การแพทย์, 2566)	สรุป2026-09-01-preop-lab-documentation
Congenital cardiac disease	CBC, CXR, +/-EKG, +/-Echocardiogram	สรุป2026-09-01-preop-lab-documentation
Pulmonary TB	CXR	สรุป2026-09-01-preop-lab-documentation
Complex lung disease	CBC, CXR	สรุป2026-09-01-preop-lab-documentation
OSA severe	CXR, +/-EKG, +/-Echocardiogram	สรุป2026-09-01-preop-lab-documentation
Cholestatic liver disease	CBC, AST, ALT, Total/Direct bilirubin, Albumin, PT-INR	สรุป2026-09-01-preop-lab-documentation
Other liver disease	CBC, AST, ALT, Albumin, +/-PT-INR	สรุป2026-09-01-preop-lab-documentation
Renal disease	CBC, BUN, Creatinine, electrolytes (Na+, K+, Cl-, HCO3-)	สรุป2026-09-01-preop-lab-documentation
Thalassemia	CBC	สรุป2026-09-01-preop-lab-documentation
Bleeding disorder	CBC, PT, APTT	สรุป2026-09-01-preop-lab-documentation
Diabetes Mellitus	BS, HbA1C, BUN, Creatinine, electrolytes	สรุป2026-09-01-preop-lab-documentation
Hypothyroid	TSH	สรุป2026-09-01-preop-lab-documentation
Obesity (BMI Z-score เกณฑ์ตามอายุ)	ALT	สรุป2026-09-01-preop-lab-documentation
Morbid obesity	CBC, CXR, BS, ALT, +/-EKG, +/-Echocardiogram (ตามดุลพินิจกุมารแพทย์)	สรุป2026-09-01-preop-lab-documentation
Surgery with risk of major blood loss (>10% blood volume หรือ >7ml/kg)	CBC, +/-PT, +/-APTT (routine coagulation test ไม่แนะนำ)	สรุป2026-09-01-preop-lab-documentation
Suspected mediastinal mass	CXR	สรุป2026-09-01-preop-lab-documentation
Suspected pregnancy	Urine pregnancy test (UPT) พร้อม informed consent	สรุป2026-09-01-preop-lab-documentation
Malnutrition	Albumin	สรุป2026-09-01-preop-lab-documentation
ยา Anticonvulsants	+/-ALT	สรุป2026-09-01-preop-lab-documentation
ยา Diuretics	BUN, Creatinine, electrolytes	สรุป2026-09-01-preop-lab-documentation
ยา Digoxin	Electrolytes	สรุป2026-09-01-preop-lab-documentation
ยา Anticoagulants	CBC, PT-INR, APTT ratio	สรุป2026-09-01-preop-lab-documentation
คำแนะนำทั่วไป (เด็ก) [หน้า 13]		สรุป2026-09-01-preop-lab-documentation
สรุปข้อแนะนำตาม Surgical risk และอายุ < 15 ปี [หน้า 14] (อ้างอิง	กรมวิทยาศาสตร์การแพทย์, 2566)	สรุป2026-09-01-preop-lab-documentation
Low surgical risk	ไม่มีโรคประจำตัว หรือมีแต่ควบคุมได้ดี	สรุป2026-09-01-preop-lab-documentation
Low surgical risk	มีประวัติคลอดก่อนกำหนด และมี Post conceptual age (PCA) < 60 สัปดาห์	สรุป2026-09-01-preop-lab-documentation
Low surgical risk	มีโรคประจำตัว	สรุป2026-09-01-preop-lab-documentation
High surgical risk	ไม่มีโรคประจำตัว หรือมีแต่ควบคุมได้ดี	สรุป2026-09-01-preop-lab-documentation
High surgical risk	มีโรคประจำตัว	สรุป2026-09-01-preop-lab-documentation
คำแนะนำหลัก [หน้า 16] (อ้างอิง	กรมวิทยาศาสตร์การแพทย์, 2566):	สรุป2026-09-01-preop-lab-documentation
การแบ่งกลุ่ม Surgical risk (ผู้ใหญ่) [หน้า 17]	ใช้แบ่งกลุ่ม**เพื่อการส่งตรวจทางห้องปฏิบัติการเท่านั้น** ไม่ได้มุ่งประเมินความเสี่ยงการผ่าตัดโดยรวม, ยึดตามคำจำกัดความเป็นหลัก, ตัวอย่างหัตถการอาจต่างตามบริบทสถาบัน	สรุป2026-09-01-preop-lab-documentation
Low [หน้า 18]	Minimally invasive, physiologic effect น้อยหรือไม่มี	สรุป2026-09-01-preop-lab-documentation
Intermediate [หน้า 19]	Minimal-moderately invasive, moderate physiologic/hemodynamic change	สรุป2026-09-01-preop-lab-documentation
High [หน้า 20]	Highly invasive, significant physiologic/hemodynamic change	สรุป2026-09-01-preop-lab-documentation
ข้อแนะนำการส่งตรวจตามชนิดผ่าตัดและอายุ [หน้า 21] — ตารางหลักเป็นภาพ ไม่มีข้อความให้ดึงได้ มีเฉพาะหมายเหตุ (อ้างอิง	กรมวิทยาศาสตร์การแพทย์, 2566):	สรุป2026-09-01-preop-lab-documentation
ข้อแนะนำการส่งตรวจตามสภาวะโรคและยาที่ได้รับ [หน้า 22] — ตารางหลักเป็นภาพ มีเฉพาะหมายเหตุ (อ้างอิง	กรมวิทยาศาสตร์การแพทย์, 2566):	สรุป2026-09-01-preop-lab-documentation
ประเด็นการเรียนรู้ [สไลด์ หน้า 27]	ความสำคัญของการบันทึก, การบันทึกที่มีคุณภาพเป็นอย่างไร, จะบันทึกอย่างไร	สรุป2026-09-01-preop-lab-documentation
**ด้านการพยาบาล**	ประเมินผู้ป่วยครอบคลุมปัจจัยเสี่ยงตั้งแต่แรกรับ เพื่อการพยาบาลครอบคลุมปัญหาและความต้องการโดยใช้กระบวนการพยาบาล, เห็นการเปลี่ยนแปลงภาวะผู้ป่วยตั้งแต่แรกรับก่อนผ่าตัดจนผ่าตัดเสร็จแล้วจำหน่าย	สรุป2026-09-01-preop-lab-documentation
**ด้านกฎหมาย**	เป็นหลักฐานทางกฎหมายในกรณีเกิดข้อพิพาท	สรุป2026-09-01-preop-lab-documentation
**ด้านการสื่อสาร**	สื่อสารระหว่างทีมสุขภาพเพื่อวางแผนและตัดสินใจให้การดูแลรักษา	สรุป2026-09-01-preop-lab-documentation
**ด้านคุณภาพ**	ใช้ทบทวนคุณภาพการดูแลและพัฒนาแนวทางปฏิบัติ, การประกันคุณภาพการพยาบาล	สรุป2026-09-01-preop-lab-documentation
1. **C**orrect	บันทึกตามหลักกระบวนการพยาบาล เนื้อหาถูกต้องเป็นจริง เชื่อถือได้ ต่อเนื่องตั้งแต่แรกรับจนจำหน่าย เรียงลำดับความสำคัญ มีลำดับวันที่ เวลากำกับชัดเจน บันทึกสิ่งที่สังเกตได้และอาการที่ผู้ป่วยบอก หลีกเลี่ยงการบันทึกข้อสรุปหรืออคติส่วนตัว	สรุป2026-09-01-preop-lab-documentation
2. **C**omplete	บันทึกครบถ้วนเป็นระบบ ต่อเนื่องตามลำดับความสำคัญและเวลาการปฏิบัติกิจกรรมการพยาบาล ครอบคลุมด้านร่างกาย จิตใจ อารมณ์ สังคม สอดคล้องกับภาวะสุขภาพ/โรค/การหัตถการ/ภาวะเสี่ยง และการดูแลเฉพาะทางปริศัลยกรรม	สรุป2026-09-01-preop-lab-documentation
3. **C**lear	บันทึกตัวอักษร ตัวเลข ที่ชัดเจน อ่านง่าย ใช้อักษรย่อสากล	สรุป2026-09-01-preop-lab-documentation
4. **C**oncise	บันทึกเป็นลายลักษณ์อักษร กระชับ ตรงประเด็น ตามความเป็นจริง อ่านได้ชัดเจน	สรุป2026-09-01-preop-lab-documentation
5. **S**ign	ลงนามผู้บันทึก หากแก้ไขต้องมีลายเซ็นกำกับ บันทึกเป็นปัจจุบัน ทันทีหลังให้การพยาบาลไปแล้ว ตามแบบฟอร์มและแนวทางของหน่วยงาน	สรุป2026-09-01-preop-lab-documentation
คำย่อ	ใช้เฉพาะคำย่อที่เป็นมาตรฐานและได้รับการอนุมัติเท่านั้น	สรุป2026-09-01-preop-lab-documentation
**Narrative**	บันทึกตามลำดับเหตุการณ์	สรุป2026-09-01-preop-lab-documentation
**SOAP/SOAPIE**	Subjective, Objective, Assessment, Plan, Intervention, Evaluation — ใช้บันทึกปัญหาที่สำคัญ	สรุป2026-09-01-preop-lab-documentation
**Focus Charting**	เน้นการบันทึกปัญหา ใช้รูปแบบ Data, Action, Response (Focus) = **DAR**	สรุป2026-09-01-preop-lab-documentation
Focus History Checklist เน้นบันทึกประวัติสำคัญ		สรุป2026-09-01-preop-lab-documentation
การคัดกรองความเสี่ยง	บันทึกความเสี่ยง **PONV**, การใช้ยาต้านเกล็ดเลือด/การแข็งตัวของเลือด	สรุป2026-09-01-preop-lab-documentation
Informed Consent and Patient Education	Surgical Consent, Anesthesia Consent, การให้ความรู้เกี่ยวกับขั้นตอนการผ่าตัดและภาวะแทรกซ้อนที่สำคัญ	สรุป2026-09-01-preop-lab-documentation
F (Focus)	ปัญหา, ความต้องการ, หรือหัวข้อที่เน้นการดูแล	สรุป2026-09-01-preop-lab-documentation
D (Data)	ข้อมูลการประเมินที่สนับสนุน Focus (Subjective + Objective)	สรุป2026-09-01-preop-lab-documentation
A (Action)	การดำเนินการทางการพยาบาลที่ได้ทำ	สรุป2026-09-01-preop-lab-documentation
R (Response)	การตอบสนองของผู้ป่วยต่อการพยาบาล	สรุป2026-09-01-preop-lab-documentation
Lab Results Documentation [สไลด์ หน้า 36]		สรุป2026-09-01-preop-lab-documentation
Pre-Op Checklist and Hand-off [สไลด์ หน้า 37]		สรุป2026-09-01-preop-lab-documentation
**Site marking**	Right Patient, Right Procedure, Right Site	สรุป2026-09-01-preop-lab-documentation
**Preparation**	การเตรียมผิวหนังและบริเวณที่จะผ่าตัด (Site Prep), การถอดเครื่องประดับ/ฟันปลอม/คอนแทคเลนส์, การให้ยา Pre-medication (ถ้ามี)	สรุป2026-09-01-preop-lab-documentation
**Documentation on Checklist**	บันทึกความครบถ้วนของเอกสาร (Consent, Lab, EKG/CXR) และความพร้อมทางกายภาพ (NPO status, การสวนปัสสาวะ/ถ้ามี)	สรุป2026-09-01-preop-lab-documentation
**Hand-off**	การสื่อสารข้อมูลสำคัญของผู้ป่วย (SBAR/ISBAR) กับทีมห้องผ่าตัดอย่างมีประสิทธิภาพ	สรุป2026-09-01-preop-lab-documentation
วิธีและเทคนิคการระงับความรู้สึกระหว่างการผ่าตัด	บันทึกสิ่งที่พบจากการเฝ้าติดตามสภาวะทางสรีรวิทยาต่อเนื่อง, การเฝ้าติดตามระหว่างระงับความรู้สึก, สภาวะของผู้ป่วย, บันทึกหลังได้รับการระงับความรู้สึก	สรุป2026-09-01-preop-lab-documentation
รายละเอียดการผ่าตัด	การวินิจฉัยโรคหลังผ่าตัด, ชื่อศัลยแพทย์ที่ทำผ่าตัดและผู้ช่วย, ชื่อหัตถการ, สิ่งส่งตรวจทางศัลยกรรมที่ส่งไปตรวจ, ภาวะแทรกซ้อนหรือการไม่มีภาวะแทรกซ้อน, ปริมาณการสูญเสียเลือด, วันที่/เวลา/ลายมือชื่อของแพทย์ผู้รับผิดชอบ	สรุป2026-09-01-preop-lab-documentation
การจัดท่า	บันทึกชนิดของท่าผ่าตัด, การใช้อุปกรณ์รองรับเพื่อป้องกันแผลกดทับ/เส้นประสาทบาดเจ็บ	สรุป2026-09-01-preop-lab-documentation
**การตรวจนับ (Count)**	บันทึกการนับผ้า, เข็ม, เครื่องมือร่วมกับทีมผ่าตัด ★	สรุป2026-09-01-preop-lab-documentation
**Aldrete/Modified Aldrete Score**	บันทึกคะแนนและเวลาประเมินเป็นระยะ ๆ เพื่อติดตามการฟื้นตัว ใช้เป็นเกณฑ์ตัดสินใจย้าย/จำหน่าย ★	สรุป2026-09-01-preop-lab-documentation
Pain assessment	**NRS/VAS**	สรุป2026-09-01-preop-lab-documentation
**Discharge Checklist**	เกณฑ์การจำหน่าย (PADSS Score/Aldrete Score, Pain control, No bleeding, Able to void)	สรุป2026-09-01-preop-lab-documentation
**Discharge Information**	ภาวะแทรกซ้อนต่อเนื่องเมื่อกลับหอผู้ป่วย, คำแนะนำก่อนจำหน่าย (การดูแลแผล, สัญญาณอันตราย, ข้อจำกัดกิจกรรม), การมาตรวจตามนัด (ODS), หมายเลขโทรศัพท์ฉุกเฉิน (ODS)	สรุป2026-09-01-preop-lab-documentation
**Responsible Adult**	บันทึกชื่อ/ลายเซ็นของผู้ดูแลที่มารับกลับบ้าน (ODS)	สรุป2026-09-01-preop-lab-documentation
**Handoff Documentation**	ใช้รูปแบบการสื่อสารมาตรฐาน เช่น **SBAR** (Situation, Background, Assessment, Recommendation) ในการส่งต่อผู้ป่วยจาก PACU ไปหอผู้ป่วย หรือส่งเวร หรือบันทึกทางการพยาบาล	สรุป2026-09-01-preop-lab-documentation
เน้นข้อมูลสำคัญต่อการจำหน่าย	ความเสี่ยงที่ยังเหลืออยู่, แผนการจัดการความปวด, ความพร้อมในการดูแลตนเอง	สรุป2026-09-01-preop-lab-documentation
องค์ประกอบ	**S**ituation, **B**ackground, **A**ssessment, **R**ecommendation	สรุป2026-09-01-preop-lab-documentation
อ้างอิง	สาวิตรี และคณะ, วารสารโรงพยาบาลมหาสารคาม 2565 [หน้า 43]	สรุป2026-09-01-preop-lab-documentation
**ก่อนการพัฒนา**	พยาบาลขาดความเข้าใจหลักการบันทึก, เนื้อหาขาดความสมบูรณ์และความสอดคล้องกัน, มองไม่เห็นการใช้กระบวนการพยาบาลอย่างต่อเนื่อง	สรุป2026-09-01-preop-lab-documentation
**หลังการพัฒนา**	บันทึกมีความสมบูรณ์ขึ้นในส่วนการประเมินสภาพผู้ป่วยแรกรับ, การวางแผนจำหน่าย, การบันทึกถูกต้องตามกฎหมาย, และการบันทึกความก้าวหน้าทางการพยาบาลและกิจกรรมประจำวัน	สรุป2026-09-01-preop-lab-documentation
อ้างอิง	พรศิริ และ รัชนี, วารสารสภาการพยาบาล 2549; เพียรจิตต์ และคณะ, รามาธิบดีพยาบาลสาร 2556 [หน้า 45-46]	สรุป2026-09-01-preop-lab-documentation
